incident_id,incident_title,incident_date,paused_at,incident_description,loss_usd,chain,source_link,b_safe_layer,b_safe_risk_category,technical_footprint,attacker_type,recovery_status,time_to_discovery_days,impact_score,likelihood_score,detectability_score,composite_risk_score
155,20211130_MonoX_CSR,2021-11-30,2021-12-01 17:43:00,"Over $31 million stolen, across two chains, via a price manipulation of the project’s native token, MONO...",31133333.33,Ethereum,https://medium.com/monoswap/exploit-post-mortem-33921a779b43,SC,SC-3: Flawed Logic/Arithmetic,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Halborn"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,1,4,4,3,3.3
155,20211130_MonoX_CSR,2021-11-30,2021-12-01 17:43:00,"Over $31 million stolen, across two chains, via a price manipulation of the project’s native token, MONO...",31133333.33,Polygon,https://rekt.news/monox-rekt/,SC,SC-3: Flawed Logic/Arithmetic,"{""chain"": ""Polygon"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Audited by Halborn"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,1,4,4,3,3.3
155,20211130_MonoX_CSR,2021-11-30,2021-12-01 17:43:00,"Over $31 million stolen, across two chains, via a price manipulation of the project’s native token, MONO...",31133333.33,Ethereum,https://twitter.com/FrankResearcher/status/1465679352448917504,SC,SC-3: Flawed Logic/Arithmetic,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Halborn"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,1,4,4,3,3.3
156,20220328_BNBDEFI_S,2022-03-28,,"A Rug Pull occurred in BNB DEFI, and the DEFI token fell by 68% in a short time...",96837.75,BNB Chain,https://twitter.com/PeckShieldAlert/status/1508626057913520128,AUX,AUX-3: Malicious Actor/Insider,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Unverified Contract""], ""vulnerability_source"": ""Centralization/Backdoor""}",Insider,Funds Lost,,1,5,5,2
157,20211211_AscendEX_SR,2021-12-11,2021-12-13 19:06:00,"On Sunday, AscendEX announced via Twitter that it had identified a number of unauthorized transactions...",69200000,Ethereum,https://rekt.news/ascendex-rekt/,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Ethereum"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Blackhat,Funds Lost,2,4,2,5,2.3
157,20211211_AscendEX_SR,2021-12-11,2021-12-13 19:06:00,"On Sunday, AscendEX announced via Twitter that it had identified a number of unauthorized transactions...",69200000,BNB Chain,https://twitter.com/_AscendEX/status/1470029513551761412,AUX,AUX-1: Private Key Compromise,"{""chain"": ""BNB Chain"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Blackhat,Funds Lost,2,4,2,5,2.3
157,20211211_AscendEX_SR,2021-12-11,2021-12-13 19:06:00,"On Sunday, AscendEX announced via Twitter that it had identified a number of unauthorized transactions...",69200000,Polygon,https://twitter.com/peckshield/status/1469915194004766722,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Polygon"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Blackhat,Funds Lost,2,4,2,5,2.3
157,20211211_AscendEX_SR,2021-12-11,2021-12-13 19:06:00,"On Sunday, AscendEX announced via Twitter that it had identified a number of unauthorized transactions...",69200000,Ethereum,https://www.coindesk.com/business/2021/12/13/crypto-exchange-ascendex-hacked-losses-estimated-at-77m/,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Ethereum"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Blackhat,Funds Lost,2,4,2,5,2.3
158,20220118_Crosswise_S,2022-01-18,,The main reason for this attack is that the project side used the wrong method to get ‘msgSender’...,879000,BNB Chain,https://medium.com/@Knownsec_Blockchain_Lab/knownsec-blockchain-lab-crosswise-attack-incident-analysis-f330f5b350ae,SC,SC-2: Access Control Violation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,2,4,2,2.4
159,20210517_FinNexus_S,2021-05-17,,The owner authority of the contract has been modified.,7600000,Ethereum,https://news.yahoo.com/latest-defi-hack-drains-7-050841516.html,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Insider,Funds Lost,,3,2,5,1.8
160,20201008_DeFiSaver_S,2020-10-08,,The key to this vulnerability is that an attacker can use the takeOrder function to call any function...,310000,Ethereum,https://slowmist.medium.com/slowmist-how-was-the-310-000-dai-of-defi-saver-users-stolen-91de37a4ade2,SC,SC-4: Unchecked External Call,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,2,4,2,2.4
161,20210915_Nowswap_S,2021-09-15,,"On September 15, 2021, the NowSwap DEX was the victim of a hack...",1000000,Ethereum,https://twitter.com/PuPuThrashing/status/1438058002817323009,SC,SC-3: Flawed Logic/Arithmetic,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,3,4,3,2.8
162,20211014_IndexedFinance_CSR,2021-10-14,2021-10-14 23:47:00,"In order to control slippage, the rate at which the resulting changes in weights are enacted within the pool is limited, creating a temporary discrepancy ripe for manipulation...",16000000,Ethereum,https://ndxfi.medium.com/indexed-attack-post-mortem-b006094f0bdc,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Tier-1 Firm"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Internal Price Feed"", ""economic_exploit_vectors"": [""Flash Loan"", ""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,0,4,3,2,3
162,20211014_IndexedFinance_CSR,2021-10-14,2021-10-14 23:47:00,"In order to control slippage, the rate at which the resulting changes in weights are enacted within the pool is limited, creating a temporary discrepancy ripe for manipulation...",16000000,Ethereum,https://ndxfi.medium.com/indexed-attack-post-mortem-b006094f0bdc,SC,SC-3: Logic Error,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Tier-1 Firm"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Internal Price Feed"", ""economic_exploit_vectors"": [""Flash Loan"", ""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Partial Recovery,0,4,3,2,3
162,20211014_IndexedFinance_CSR,2021-10-14,2021-10-14 23:47:00,"In order to control slippage, the rate at which the resulting changes in weights are enacted within the pool is limited, creating a temporary discrepancy ripe for manipulation...",16000000,Ethereum,https://rekt.news/indexed-finance-rekt/,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Tier-1 Firm"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Internal Price Feed"", ""economic_exploit_vectors"": [""Flash Loan"", ""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,0,4,3,2,3
162,20211014_IndexedFinance_CSR,2021-10-14,2021-10-14 23:47:00,"In order to control slippage, the rate at which the resulting changes in weights are enacted within the pool is limited, creating a temporary discrepancy ripe for manipulation...",16000000,Ethereum,https://rekt.news/indexed-finance-rekt/,SC,SC-3: Logic Error,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Tier-1 Firm"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Internal Price Feed"", ""economic_exploit_vectors"": [""Flash Loan"", ""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Partial Recovery,0,4,3,2,3
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://sil-finance.medium.com/follow-up-on-the-service-outage-all-funds-are-safu-7e90f91d8905,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://sil-finance.medium.com/service-outrage-announcement-bc9805fd51bc,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://sil-finance.medium.com/sil-reboot-sequence-phase-1-42b5c958989d,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://sil-finance.medium.com/sil-reboot-sequence-phase-2-8610653584bd,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://sil-finance.medium.com/sil-reboot-sequence-phase-2-balance-sheet-public-review-795ec554b964,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://sil-finance.medium.com/sil-reboot-sequence-phase-3-679a8675be18,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
163,20210318_SILFinance_S,2021-03-18,2021-03-19 5:51:00,SIL.FINANCE has experienced usage issues during launch... team discovered the situation and immediately paused the SIL Master Contract...,12151258.16,BNB Chain,https://twitter.com/Sil_Finance/status/1372982093471449096,SC,SC-2: Access Control,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""4-of-6 Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Not Applicable,Not Applicable,1,4,3,3,2.9
164,20220417_Beanstalk_SCR,2022-04-17,2022-04-19 3:20:00,"The attacker borrowed close to $1 billion in cryptocurrency assets... exchanged them for a 67 percent share in the Beanstalk project, voted through their own proposal to withdraw the entire treasury...",181500000,Ethereum,https://bean.money/blog/beanstalk-governance-exploit,AUX,AUX-4: Governance Attack,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Omniscia"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,2,5,2,2,3.1
164,20220417_Beanstalk_SCR,2022-04-17,2022-04-19 3:20:00,"The attacker borrowed close to $1 billion in cryptocurrency assets... exchanged them for a 67 percent share in the Beanstalk project, voted through their own proposal to withdraw the entire treasury...",181500000,Ethereum,https://medium.com/coinmonks/beanstalk-exploit-a-simplified-post-mortem-analysis-92e6cdb17ace,AUX,AUX-4: Governance Attack,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Omniscia"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,2,5,2,2,3.1
164,20220417_Beanstalk_SCR,2022-04-17,2022-04-19 3:20:00,"The attacker borrowed close to $1 billion in cryptocurrency assets... exchanged them for a 67 percent share in the Beanstalk project, voted through their own proposal to withdraw the entire treasury...",181500000,Ethereum,https://rekt.news/beanstalk-rekt/,AUX,AUX-4: Governance Attack,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Omniscia"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,2,5,2,2,3.1
